idx,gold,generation,rouge1_recall,rouge2_recall,rougeL_recall,bert_precision,bert_recall,bert_f1
31,"['olive oil', 'garlic', 'yellow onion', 'beet leaves', 'white wine', 'bacon bits', 'salt', 'fresh ground black pepper'] ['heat the oil on medium-high heat', 'saute the garlic and onion until they are translucent', 'reduce heat to medium and add the beet greens', 'stir until all the greens are wilted and heated', 'add the white wine and bacon', 'cook for another 2-3 minutes', 'serve with salt and fresh ground black pepper']","Ingredients: beet greens, bacon, onion, garlic cloves, olive oil, salt and pepper",0.1428571428571428,0.0434782608695652,0.0857142857142857,0.3479839563369751,-0.20591427385807037,0.057233426719903946
32,"['onion', 'garlic cloves', 'olive oil', 'mayonnaise', 'sour cream', 'parsley', 'black pepper', 'salt'] ['cook onion and garlic on medium heat for 1 minute in olive oil in a saute pan', 'add onion and garlic mixture to large bowl and add mayo , sour cream , parsley , pepper , and salt', 'eat']","Ingredients: onion, garlic cloves, olive oil, garlic cloves, salt, pepper",0.1702127659574468,0.0869565217391304,0.1489361702127659,0.365327924489975,-0.1637772172689438,0.08834770321846008
33,"['fresh basil', 'italian parsley', 'pine nuts', 'parmesan cheese', 'garlic cloves', 'extra virgin olive oil'] ['i decided to blanch my basil leaves', 'blanching is great to do if you want to freeze some pesto for later , and it also brightens up the color of your pesto', 'it is easy to blanch - bring a pot of water to boil , and preparing a bowl of icy water', 'pick a bunch of basil with kitchen tongs and immerse in the hot water for 2-3 seconds', 'then submerge basil in the ice bath', 'blanching basil leaves really comes down to the condition of your ingredients', 'if your basil looks great , is fresh and fragrant , skip this step !', 'combine all ingredients in a food processor and process for about 60 seconds']","Ingredients: pesto sauce, olive oil, garlic cloves, fresh basil, salt, fresh ground black pepper, fresh basil leaves",0.0873015873015873,0.032,0.0396825396825396,0.21175946295261383,-0.2506105303764343,-0.028636490926146507
34,"['tuna steaks', 'ground black pepper', 'orange juice', 'low sodium soy sauce', 'hoisin sauce', 'lemon juice', 'oil', 'fresh parsley', 'fresh garlic cloves'] ['in a bowl combine all marinade ingredients until well blended', 'place the tuna steaks into a shallow glass dish', 'pour the marinade over the tuna steaks and turn to coat', 'cover with plastic wrap', 'refrigerate 8-24 hours', 'preheat the grill to high heat', 'oil the grill grate', 'remove the steaks from marinade and place on a plate', 'season lightly with freshly ground black pepper on both sides', 'grill the steaks for 5 minutes per side or until rare or medium-rare', 'delicious !']","Ingredients: tuna steaks, olive oil, onion, garlic cloves, salt, pepper",0.0673076923076923,0.0194174757281553,0.0576923076923076,0.26602667570114136,-0.29601776599884033,-0.0293866079300642
35,"['mixed sprouts', 'red onion', 'lime zest', 'lime juice', 'salt', 'pepper', 'mayonnaise', 'olive oil', 'avocados', 'pita bread', 'sharp white cheddar cheese'] ['toss the sprouts and onion together and set aside', 'mix the zest , juice , salt , and pepper together in a small bowl', 'stir in the mayonnaise and olive oil and set aside', 'divide the avocado sliced among the pita halves , placing them inside the pocket in a single layer', 'divide the sprout mixture among the sandwiches , tucked inside on top of the avocado', 'add the cheese slices and drizzle each of the sandwiches with about 3 teaspoons of lime dressing']","Ingredients: avocado, cheddar cheese, lime juice, mayonnaise, mayonnaise, mayonnaise, mayonnaise",0.0707070707070707,0.0204081632653061,0.0505050505050505,0.19019491970539093,-0.29372209310531616,-0.06203678250312805
36,"['butter', 'zucchini', 'fresh tarragon', 'parmesan cheese', 'milk', 'whipping cream', 'eggs', 'salt and pepper'] ['preheat oven to 350f degrees', 'butter 9 inch deep-dish pie plate', 'melt butter in heavy large skillet over medium-high heat', 'add zucchini , saut until golden , about 5 minutes', 'season with salt and pepper', 'layer half the zucchini in prepared dish', 'sprinkle half of tarragon and 1 / 2 cup cheese over', 'repeat layering with zucchini , tarragon and 1 / 2 cup cheese', 'combine milk , cream and eggs in small bowl', 'season with salt and pepper', 'pour custard mixture over zucchini', 'sprinkle remaining cheese over', 'bake until gratin is set in center , about 35 minutes', 'serve immediately']","Ingredients: zucchini, olive oil, onion, garlic cloves, salt, pepper",0.0275229357798165,0.0,0.0275229357798165,0.15110990405082703,-0.43422213196754456,-0.15755756199359894
37,"['butter', 'onion', 'frozen chopped broccoli', 'new potato', 'cream of potato soup', 'sour cream', 'sharp cheddar cheese', 'milk', 'garlic powder', 'salt', 'pepper', 'ham', 'refrigerated pie crusts'] ['melt butter in a large skillet over medium heat', 'add onion', 'cook 10 minutes or until onion is tender and begins to brown , stirring often', 'cook broccoli according to package directions', 'drain well', 'cook chopped potato in boiling water to cover 10 minutes or until barely tender', 'drain', 'combine soup and next 6 ingredients in a large bowl , stirring well', 'stir in onion , broccoli , potato , and ham', 'spoon ham mixture into a greased 3 1 / 2 quart casserole', 'unfold piecrust onto a lightly floured surface and press out fold lines', 'roll pastr to extend 3 / 4 inch beyond edges of casserole', 'place pastry over ham mixture', 'seal edges , and crimp', 'cut slits in top to allow steam to escape', 'bake , uncovered , at 400 for 45 minutes or until crust is golden', 'let stand 10 minutes before serving']","Ingredients: ham, olive oil, onion, garlic cloves, salt, fresh ground black pepper, sour cream, sour cream",0.0555555555555555,0.0062111801242236,0.0246913580246913,0.08609861880540848,-0.4753793776035309,-0.20931415259838104
38,"['boneless skinless chicken breasts', 'swiss cheese', 'mozzarella cheese', 'ricotta cheese', 'parmesan cheese', 'egg', 'dry breadcrumbs', 'seasoning salt', 'black pepper', 'cheddar cheese', 'half-and-half cream', 'chicken broth'] ['set oven to 400 degrees', 'grease an 8 x 8-inch square baking dish', 'with a wooden mallet , flatten each chicken breast carefully', 'in a small bowl , mix the ricotta , parmesan cheese and egg', 'place 1 slice of swiss and 1 slice of mozzeralla cheese on each of the flattened chicken breast', 'place 2 tsp of the ricotta mixture in the center of each breast', 'in a small bowl mix the breadcrumbs with seasoned salt and black pepper', 'roll up the breasts tight and close with a toothpick', 'roll in breadcrumb mixture , and brown in frying pan', 'remove from the pan , and place in a prepared baking dish', 'bake for 20 minutes', 'on top of the stove in a saucepan , mix together the cheddar cheese , half and half cream and the chicken broth', 'stir until the cheese has melted', 'before serving the breasts , cover each breast with the cheese sauce']","Ingredients: boneless skinless chicken breasts, olive oil, garlic cloves, salt, pepper",0.0338983050847457,0.0170454545454545,0.0338983050847457,0.2540070116519928,-0.48861822485923767,-0.14408302307128906
39,"['tuna', 'salt', 'garlic powder', 'black pepper', 'mayonnaise', 'sour cream', 'celery', 'onion', 'green beans', 'cheddar cheese', ""french's french fried onions"", 'butter'] ['heat a saut pan on medium high', 'melt the butter and add the celery and onion', 'saut for 5-6 minutes until the onions are translucent', 'place onions and celery in a mixing bowl', 'add in the tuna , mayonnaise , sour cream , salt , pepper , garlic powder and green beans', 'mix to combine', 'pour the tuna into a greased casserole dish', 'cover the casserole with cheese and then sprinkle the french fried onions on top', 'bake on 375f for 20 minutes']","Ingredients: tuna, olive oil, onion, garlic cloves, salt, fresh ground black pepper, salt and pepper",0.09,0.0101010101010101,0.06,0.12130053341388702,-0.3637121319770813,-0.13159379363059998
40,"['tomatoes', 'white onion', 'cilantro', 'serrano pepper', 'garlic clove', 'olive oil', 'lime juice', 'salt', 'pepper'] ['heat olive oil in fry pan on medium high heat', 'fry onions until blackened but still tender', 'while onions are cooking , put tomatoes , cilantro , serrano pepper and garlic in mini chopper or food processor on high until all ingredients are finely chopped', 'when onions are done add them to processor along with the lime juice , salt and pepper to taste', 'blend again until desired consistency', 'i blend mine for a while because i like it smooth like restaurant salsa', 'let refrigerate for an hour to marinate', 'this salsa is great the first day but even better for days afterwards']","Ingredients: olive oil, onion, garlic cloves, red bell pepper, red bell pepper, red bell pepper, red bell pepper, red bell pepper",0.0884955752212389,0.0178571428571428,0.0530973451327433,-0.0009462786256335676,-0.29360219836235046,-0.14988300204277039
41,"['boneless skinless chicken breasts', 'dried basil', 'pepper', 'salt', 'part-skim mozzarella cheese', 'cooking spray', 'tomato sauce'] ['preheat oven to 350f', 'place each chicken breast between 2 pieces of heavy-duty plastic wrap , pound to 1 / 4 inch thickness using a meat mallet or rolling pin', 'combine basil , salt and pepper', 'sprinkle half of mixture evely over both sides of chicken', 'place 1 string cheese stick across the center of each flattened chicken breast', 'roll up chicken jelly roll fashion , starting with short end', 'place chicken roll-up , seam side down , in an 11 x 7 inch baking dish', 'sprinkle with remaining half of spice mixture , and coat with cooking spray', 'cover and refrigerate up to 8 hours', 'pour tomato sauce over chicken', 'bake uncovered , at 350f for 35 minutes or until chicken is done and tomato sauce heated']","Ingredients: boneless skinless chicken breast halves, olive oil, onion, garlic cloves, salt, pepper",0.0434782608695652,0.0218978102189781,0.0434782608695652,0.23751027882099152,-0.39476487040519714,-0.09743844717741013
42,"['fresh lemon juice', 'olive oil', 'white wine vinegar', 'garlic cloves', 'salt', 'pepper', 'lemon zest', 'bay leaves', 'fresh herbs'] ['in a small bowl , with a whisk , mix lemon juice , oil , vinegar , garlic , salt and pepper', 'add lemon zest , bay leaf and herbs , stir']","Ingredients: olive oil, lemon juice, garlic cloves, fresh rosemary, lemon juice, salt, fresh ground black pepper",0.2857142857142857,0.0975609756097561,0.2142857142857142,0.2526867985725403,-0.07934462279081345,0.08266708999872208
43,"['flour', 'baking powder', 'salt', 'pepper', 'egg', 'milk', 'butter', 'raw cauliflower', 'cheese', 'onion'] ['make a smooth batter with first 7 ingredients', 'mix in next 3 ingredients', 'for best results , refrigerate for an hour or so', 'drop by spoonfulls into hot oil and deep fry til brown and crispy', 'sprinkle with salt immediately upon removing from oil']","Ingredients: cauliflower, cheddar cheese, olive oil, garlic cloves, fresh parsley, salt, fresh ground black pepper",0.109090909090909,0.0,0.0727272727272727,0.06653842329978943,-0.24765905737876892,-0.09388281404972076
44,"['garlic powder', 'ground cumin', 'paprika', 'ground turmeric', 'cayenne pepper', 'lemon rind', 'chicken breasts', 'red capsicum', 'quick-cooking couscous', 'vegetable bouillon granules', 'lemon juice', 'olive oil', 'roasted pistachios', 'sultanas', 'fresh coriander'] ['combine spices and rind in a bowl mix well , add chicken one breast at a time and rub spice mixture firmly into chicken', 'cook chicken in a heated , oiled fry pan until browned on both sides and cooked through', 'remove and set to one side', 'in same cleaned pan add capsicum and cook for 1 minute , stirring', ""while chicken is cooking , boil enough water to cover sachet's , with 1-2 teaspoons of vegetable stock added , place sachet's in water and cook for 1-2 min's until couscous softens"", 'cut bag open and pour into a large bowl fluff with fork , stir in juice and oil', ""stir in nuts , sultana's and coriander"", 'to serve: place couscous in a serving bowl , top with sliced chicken and capsicum']","Ingredients: boneless skinless chicken breast halves, couscous, olive oil, garlic cloves, pistachios, kosher salt, fresh ground black pepper",0.0628930817610062,0.0126582278481012,0.0440251572327044,0.14749424159526825,-0.3671722710132599,-0.12175152450799942
45,"['quinoa', 'apple juice', 'raisins', 'nuts', 'lemon, juice of', 'cinnamon', 'salt', 'vanilla extract', 'berries'] ['place the quinoa in a sieve and wash it well under cold running water', 'drain and place in a pot with 2 cups cold water', 'bring to a boil , cover , lower heat , and boil gently until all the water is absorbed , and quinoa is tender , about 15 minutes', 'measure 2 cups cooked quinoa and to it add the apple juice , raisins , nuts , lemon juice , and pinches of cinnamon and salt to taste', 'simmer , covered , for 15 minutes', 'remove from heat and stir in the vanilla extract', 'chill', 'serve plain , or with berries or sliced banana or a little maple syrup if you want it sweeter']","Ingredients: quinoa, milk, cream of celery soup, cream of celery soup, cream of celery soup, cream of celery soup, cream of celery soup, cream of celery soup",0.0254237288135593,0.0,0.0254237288135593,-0.17270982265472412,-0.43338698148727417,-0.3046000897884369
46,"['fresh parsley', 'olive oil', 'lemon juice', 'salt', 'ground ginger', 'garlic powder', 'ground red pepper', 'ground cumin', 'black pepper', 'garlic cloves', 'salmon fillets', 'cooking spray', 'lemon', 'red bell peppers', 'green bell peppers', 'water', 'plum tomato'] ['preheat oven to 400f', 'combine first 10 ingredients in a large bowl', 'add salmon , turning to coat', 'cover and let stand 15 minutes', 'remove salmon , reserving marinade', 'place salmon in a 13x9 inch baking dish coated with cooking spray', 'cut lemon in half lengthwise', 'cut 1 lemon half crosswise into 1 / 8 inch thick slices', 'reserve remaining lemon half for another use', 'add the lemon slices , red and green bell pepper slices , 2 tbsp of water and tomato slices to marinade', 'stir gently to coat', 'arrange lemon mixture in an even layer over salmon', 'cover with foil', 'bake at 400f oven for 20 minutes or until fish flakes easily when tested with a fork', 'place 1 fillet on each of 4 plates over rice', 'top each serving with about 1 / 2 cup lemon mixture and drizzle each serving with about 2 1 / 2 tbsp pan juices']","Ingredients: salmon fillets, olive oil, garlic cloves, salt, fresh ground black pepper",0.0666666666666666,0.0223463687150838,0.0333333333333333,0.291575163602829,-0.4632452130317688,-0.1134176105260849
47,"['albacore tuna', 'mayonnaise', 'tart green apple', 'salt and pepper'] ['peel , core apple', 'dice into small pieces', 'in a med bowl , combine tuna , mayonnaise and apple , mixing well but not overly so', 'season to taste', 'chill , if desired', 'serve as filling for sandwiches on your choice of bread topped with lettuce , tomato and thin sliced burmuda onion', 'as an appetizer , spread on crackers , top with thin sliced burmuda onions or radishes or 1 / 2 cherry tomato', 'as a salad , serve on bed of crispy greens of your choice , diced cucumbers , burmuda onions , tomatoes and croutons', 'dress with more mayonnaise or blue cheese dressing or your favorite vinegrette', 'serves 4-6 as a salad']","Ingredients: tuna fillets, olive oil, onion, garlic cloves, salt, fresh ground black pepper",0.0357142857142857,0.0,0.0267857142857142,0.054479118436574936,-0.4119088351726532,-0.18822720646858215
48,"['rice', 'salt', 'olive oil', 'wine vinegar', 'garlic clove', 'onion', 'salt and pepper', 'piquillo peppers', 'parsley', 'green olives', 'pitted black olives'] ['bring 2 cups of water to the boil', 'add the rice and a pinch of salt', 'cover and cook slowly for 18 -25 minutes , until rice is tender', 'cool the rice', 'make a vinaigrette sauce by combining the olive oil , vinegar , garlic and onion', 'season to taste with salt and pepper', 'in a bowl combine the rice , with the vinaigrette sauce , peppers , parsley , and olives', 'serve cooled']","Ingredients: olive oil, onion, garlic cloves, red bell pepper, red bell pepper, red bell pepper, red bell pepper, red bell pepper, red bell pepper",0.1034482758620689,0.0232558139534883,0.0919540229885057,-0.09527947008609772,-0.334002822637558,-0.2156873196363449
49,"['crawfish', 'olive oil', 'paprika', 'cayenne pepper', 'water', 'onion', 'green bell pepper', 'tomato paste', 'whipping cream', 'tomatoes', 'brandy'] ['boil crawfish in a large pot of water', 'drain and cool until crawfish can be handled easily , remove tail and save shells', 'refrigerate tail meat', 'heat oil in large sauce pan or dutch oven', 'add crawfish shells , paprika and cayenne', 'saute 5 minutes', 'add water and bring to boil', 'reduce heat and simmer 30 minutes', 'strain liquid into another pan', 'crush shells to remove remaining liquid and add that liquid', 'discard shells', 'return to heat and add onion , bell pepper , tomato paste , cream and tomato', 'simmer 1 hour , stirring frequently', 'add brandy and crawfish tail meat', 'simmer 10 minutes', 'serve hot']","Ingredients: crawfish fillets, olive oil, onion, garlic cloves, paprika, salt, fresh ground black pepper",0.0508474576271186,0.0085470085470085,0.0508474576271186,0.11958344280719757,-0.33831965923309326,-0.11842261999845505
50,"['cherry tomatoes', 'cucumber', 'yellow pepper', 'red pepper', 'red onion', 'feta cheese', 'lemon', 'red wine vinegar', 'olive oil', 'dried basil', 'dried oregano', 'minced garlic cloves', 'salt', 'pepper', 'spring greens'] ['combine vegetables and cheese in large bowl', 'combine lemon juice , red wine vinegar , olive oil , basil , oregano , salt & pepper', 'whisk', 'add dressing to salad , and refrigerate until serving', 'serve on spring mix or other lettuce', 'enjoy !']","Ingredients: olive oil, onion, garlic cloves, fresh parsley, fresh parsley, fresh parsley, salt, fresh ground black pepper",0.109375,0.0317460317460317,0.09375,0.0726059228181839,-0.29123932123184204,-0.11437079310417175
51,"['frozen chopped spinach', 'butter', 'eggs', 'milk', 'sharp cheddar cheese', 'flour', 'onion', 'baking powder', 'salt'] ['cook spinach according to package instructions and drain', 'preheat oven to 350', 'melt butter in a 9x13"" baking pan', 'remove from oven', 'combine remaining ingredients with spinach and mix well', 'turn into pan with melted butter , stirring in butter and spreading evenly', 'bake 30 minutes', 'cool 5 minutes', 'cut into large 3""x3"" squares to serve as a side dish or 1 1 / 2"" squares to serve as an appetizer']","Ingredients: frozen spinach, olive oil, onion, garlic cloves, fresh parsley, salt, fresh ground black pepper",0.0595238095238095,0.0,0.0476190476190476,0.041338756680488586,-0.34438711404800415,-0.15742653608322144
52,"['smoked salmon', 'unsalted butter', 'double cream', 'ground black pepper', 'cayenne pepper', 'lemon juice', 'parsley', 'butter'] ['chop the smoked salmon , removing all hard pieces , bones etc', 'pound in a mortar or process in a blender till smooth , then add the butter cut in small pieces', 'the butter should be cool and firm , but not too hard', 'when all is amalgamated into a smooth paste , add the cream , plenty of freshly ground black pepper , cayenne and lemon juice to taste', 'turn into a small dish and chill for several hours', ""take as much butter as you think you'll need for the crackers / bread and a representative amount of fresh parsley and mix them together"", 'pop it in a serving dish and return to the fridge for an hour or so to reset properly', 'i tend to then scoop it out in to little balls , which wastes some of the butter , but looks pretty !', ""if you've made too much butter you can save it for another day and use it as a normal butter spread , but bare in mind that the parsley flavour increases in strength the longer you leave it"", ""i've left the butter for 3 weeks before using again and it was still perfect"", 'serve the pate and butter garnished with a sprig of parsley or perhaps a curl of smoked salmon , and with hot toast / malba toast / french bread']","Ingredients: smoked salmon fillets, parsley, butter, olive oil, salt, fresh ground black pepper",0.0344827586206896,0.0173160173160173,0.0301724137931034,0.1895567625761032,-0.3432014286518097,-0.0896688848733902
53,"['tuna', 'wasabi paste', 'coriander leaves', 'fresh parsley', 'spring roll wrappers', 'oil', 'lime juice', 'soy sauce'] ['cut the tuna into pieces 3 / 4 inch square , and 4 inces long', 'spread each stick of tuna lightly with the wasabi paste , then roll lightly in the fresh herbs', 'wrap each of these in a spring roll wrapper , moistening the edges with a littlewater to seal', 'deep fry the spring rolls 2 or 3 at a time for 30-45 seconds-or until lightly golden-they will still be quite rare when you eat them', 'drain on absorbent paper', 'combine the lime juice and soy , and serve alongside the tuna in small dipping bowls']","Ingredients: tuna, lime juice, soy sauce, garlic cloves, salt, fresh ground black pepper, soy sauce",0.0636363636363636,0.0275229357798165,0.0636363636363636,0.05898234248161316,-0.31932395696640015,-0.13577912747859955
54,"['chicken', 'cooking oil', 'fresh ginger', 'garlic cloves', 'onion', 'fish sauce', 'salt', 'water', 'papaya', 'spinach'] ['boil the chicken in water until cooked through', 'take the chicken off the bone and set aside the broth', 'in a saucepan , heat oil over medium heat', 'saute garlic , onion and garlic for about 2 minutes', 'add the chicken and saute for another 2 to 3 minutes', 'you may add more oil to help prevent the chicken from sticking to the bottom of the pan if you wish', 'season with fish sauce and salt', 'add chicken stock and papaya , then bring to a boil', 'add spinach', 'if it seems a bit bland , add more salt or fish sauce to taste', 'cover and remove from heat', ""let it stand 5 minutes to let the spinach cook from the soup's heat"", 'serve with rice']","Ingredients: tinola, olive oil, onion, garlic cloves, dried oregano, dried oregano, dried oregano, dried oregano",0.0291970802919708,0.0073529411764705,0.0218978102189781,-0.09043487161397934,-0.3527827560901642,-0.22327570617198944
55,"['sliced almonds', 'butter', 'eggs', 'milk', 'gruyere cheese', 'liquid smoke', 'bell pepper', 'yellow onion', 'salt', 'black pepper', 'fresh thyme', 'fresh tarragon', 'turkey bacon'] ['crush the cookies in food processor or large ziplock bag , then stir in melted butter', 'put 1 teaspoon cookie mixture into 18-22 mini tart or mini muffin cups', 'tamp down with thumb or tart press to create a bottom crust', 'combine the rest of the ingredients except the turkey bacon', 'spoon about 1-2 tablespoons of the mixture into each mini tart cup', 'sprinkle turkey bacon over the tops of each quiche', 'cover with foil and bake at 350 for 15-20 minutes or until knife inserted in center comes out clean', 'remove foil and broil 2-5 minutes or until lightly browned on top', 'to bake a full pie: cover with foil and bake at 350 for 50-60 minutes or until knife inserted in center comes out clean', 'remove foil and broil 2-5 minutes or until lightly browned on top']","Ingredients: extra virgin olive oil, onion, garlic cloves, gingerroot, sour cream, sour cream, salt and pepper",0.0301204819277108,0.0,0.0180722891566265,-0.04983403906226158,-0.4821464717388153,-0.2739364206790924
56,"['fresh basil leaves', 'garlic cloves', 'pine nuts', 'parmesan cheese', 'extra virgin olive oil', 'light cream', 'salt', 'pepper'] ['heat light cream , salt and pepper over medium-low heat , allow to come to a simmer while working on the basil', 'place basil , garlic , nuts , and cheese in food processor and blend until almost smooth', 'add olive oil in thin stream until emulsifies , while scraping the sides down to blend', 'by this time the cream will have come to a light simmer , add half of the cream to your basil mix and blend , until smooth , add this back to the remaining cream in the pan', 'bring to a light simmer for 5 minute', 'serve ! :)']","Ingredients: olive oil, onion, garlic cloves, fresh basil leaves, salt, fresh ground black pepper, cream of celery soup, cream of celery soup",0.1081081081081081,0.0363636363636363,0.072072072072072,0.0890863835811615,-0.29383742809295654,-0.10816750675439835
57,"['eggs', 'garlic clove', 'fresh tarragon', 'smoked salmon', 'olive oil', 'parmesan cheese', 'salt & freshly ground black pepper'] ['in a large bowl , mix together the egg yolks , garlic and tarragon , and season', 'stir in the smoked salmon', 'in a seperate bowl , whiskthe egg whites until they form soft peaks , then fold into the egg yolk mixture', 'heat the olive oil in a 20cm non-stick frying pan and pour in the egg mixture', 'cook gently over a low to medium heat for 2-3 minutes until golden brown underneath', 'you can check how brown the omlette is by gently lifting the edge with a knife', 'preheat the grill to medium', 'sprikle the parmesan over the omelette and pop under the grill for 3-4 minutes until golden brown and set', 'slide onto a plate and serve']","Ingredients: smoked salmon, tarragon, olive oil, salt, fresh ground black pepper",0.0746268656716417,0.0300751879699248,0.0597014925373134,0.3992796838283539,-0.34861233830451965,-0.0012477212585508823
58,"['boneless skinless chicken breasts', 'pineapple juice', 'frozen orange juice concentrate', 'mandarin oranges', 'crushed pineapple', 'pineapple chunks', 'onions', 'green bell peppers', 'red bell peppers', 'orange bell peppers', 'ground ginger', 'salt and pepper', 'instant rice'] ['in a large bowl combine pineapple juice , orange juice , and 3 tablespoons of the ground ginger', 'put 1 / 2 of the liquid in a large zipper seal bag', 'reserve rest of liquid in bowl or other covered container', 'rinse chicken and pierce with a fork in several places of each breast', 'place chicken in zipper bagand refrigerate at least 4 hours to overnight', 'drain the mandarin oranges and put in container with reserved liquid , cover and marinate for the same amount of time as the chicken', 'chop peppers and onion', 'when ready to cook , place chicken in bottom of crock pot , discard the marinade', 'layer the onions and peppers on chicken and salt and pepper to taste', 'drain pineapple chunks and add fruit to crock pot', 'add undrained crushed pineapple to crock pot as well as the mandarin oranges with the liquid', 'set crock pot to high and cook 6-8 hours , depending on when the chicken is done', 'when ready to serve cook rice according to package directions and serve chicken with sauce over the rice', 'enjoy !']","Ingredients: boneless skinless chicken breast halves, olive oil, onion, garlic cloves, salt, fresh ground black pepper, boneless skinless chicken breast halves",0.0473933649289099,0.0142857142857142,0.0426540284360189,0.16791580617427826,-0.4096216559410095,-0.13634100556373596
59,"['cheese ravioli', 'olive oil', 'garlic', 'mascarpone', 'butter', 'chicken stock', 'asparagus', 'mint', 'salt and pepper', 'parmigiano-reggiano cheese'] ['heat olive oil and garlic', 'add the asparagus and saut for 2 to 3 minutes', 'stir in the butter and add the chicken stock', 'let this saut while cooking the ravioli', 'cook ravioli in a large pot of salted boiling water for a few minutes until they float to the top', 'drain and gently add to the sauce', 'add the mascarpone& stir until incorporated', 'garnish with a dollop of mascarpone and fresh mint leaves', 'sprinkle with parmigiano reggiano and serve immediately']","Ingredients: asparagus, mint, mascarpone cheese, olive oil, garlic cloves, salt, fresh ground black pepper",0.1020408163265306,0.0309278350515463,0.0816326530612244,0.24148783087730408,-0.2313820719718933,-0.004640548024326563
60,"['cabbage', 'onion', 'carrot', 'vinegar', 'lite olive oil', 'dijon mustard', 'salt', 'celery seed', 'horseradish cream', 'pepper', 'artificial sweetener'] ['combine the cabbage , onion and carrot', 'combine remaining ingredients in a sauce pan heat to boiling', 'pour the hot dressing over the veggies', 'cover and refrigerate for at least an hour']","Ingredients: coleslaw, olive oil, onion, garlic cloves, celery ribs, celery ribs, celery ribs, celery",0.1041666666666666,0.0212765957446808,0.0625,-0.01541602797806263,-0.2748452425003052,-0.14678435027599335
61,"['olive oil', 'onions', 'carrots', 'dried thyme', 'mustard powder', 'garlic clove', 'turnips', 'bay leaves', 'water', 'marmite', 'vegetable stock powder', 'cayenne pepper', 'leeks', 'potato', 'balsamic vinegar', 'turmeric', 'pepper'] ['in a large soup pan , brown the onions in the olive oil , if they start to burn add a splah of water', 'cook them until lovely and caramelised', 'add the mustard , thyme and garlic and fry for a further few minutes', 'do not burn the garlic', 'add the carrots , turnip to the pot and fill with water', 'bring to the boil , add the vegetable boullian , marmite , bay leaves and cayenne pepper', 'cover and allow to simmer heavily for about 45 minutes until the turnip is soft and the broth has reduced', 'add the leeks and potatoes and cook until the potatoes are well cooked and the stew has taken on all the flavours', 'usually about 20 to 30 minutes', 'add the turmeric and balsamic vinegar and cook for a further 10 minutes', 'season to taste']","Ingredients: olive oil, onion, garlic cloves, celery ribs, carrots, celery ribs, carrots, celery ribs",0.0434782608695652,0.01875,0.0372670807453416,0.033687517046928406,-0.4178811311721802,-0.20090359449386597
62,"['canola oil', 'ranch dressing mix', 'red pepper flakes', 'saltine crackers'] ['use a large ziplock storage bag', 'i use the 2 gallon size', 'add the oil , ranch dressing mix , red pepper flakes and crackers', 'tumble constantly for 15 minutes']","Ingredients: olive oil, onion, garlic cloves, chili powder, cumin, ground coriander, ground cumin, ground coriander",0.0263157894736842,0.0,0.0263157894736842,-0.05285753309726715,-0.2483491748571396,-0.15073271095752716
63,"['swiss chard', 'olive oil', 'garam masala', 'onion', 'butter', 'mushrooms', 'garlic cloves', 'ground nutmeg', 'salt', 'white pepper', 'hot water', 'cream', 'feta'] ['rinse the fresh chard leaves very well , trim the stalk ends , and separate the leaves from the stems / stalks on each side', 'chop the stalks into pieces of about 1cm to 2cm', 'roughly chop the leaves', 'in a saucepan heat the oil , masala and onion to medium', 'stir and cook for a few minutes', 'add chopped chard stems , butter , mushrooms , garlic , nutmeg , salt and white pepper', 'continue sauteeing and stirring on medium heat until the chard stems and mushrooms are soft', 'add the water and chard leaves , give a good stir and put the lid on for a few minutes to steam the leaves until competely wilted', 'pulse using a stick blender in the saucepan , slowly adding cream , until the creamed chard is the consistency you require', 'this is where your skill and personal preference come in ! i prefer my chard to retain some chunky texture of mushroom and chard stems in a creamy green base', 'finally stir in the feta cubes and allow them to slightly melt in the warm vegetables']","Ingredients: swiss chard, olive oil, onion, garlic cloves, feta cheese, swiss cheese, feta cheese",0.046875,0.0209424083769633,0.046875,0.19707463681697845,-0.36807921528816223,-0.10019275546073914
64,"['olive oil', 'onions', 'carrot', 'chickpeas', 'vegetable stock', 'salt and pepper', 'bay leaf', 'butter', 'lemon juice'] ['add oil and onions to a medium saucepan and saute on low heat , stirring , until very well done', 'add the carrot and chickpeas , and saute for 2 minutes , stirring continuously', 'add stock and bring to boil', 'add seasonings and simmer on low until veggies are tender , adding water if necessary and stirring on occasion', 'remove bay leaf and puree soup', 'add butter and lemon juice', 'simmer until heated through', 'serve hot']","Ingredients: chickpeas, olive oil, onion, garlic cloves, dried oregano, dried oregano, dried oregano, dried oregano",0.0465116279069767,0.0235294117647058,0.0348837209302325,-0.11512797325849533,-0.34572914242744446,-0.23125681281089783
